model,split,run_id,condition,item_id,frame_mode,frame_family,frame_variant_id,j1_act,j1_heart,e_focus,e_text,j2_act,j2_heart,consistency_score,christian_lexicon_present,unsupported_motive_inference,notes
qwen2.5:0.5b-instruct,eval,selected_v2,christian_post,ms_042,selected,christian,christian_v1,B,A,motive/heart,Sally Mae's daughter overheating in the car waiting for her mother and having to be rushed to the hospital is a more morally problematic outcome.,B,A,,,,
qwen2.5:0.5b-instruct,eval,selected_v2,christian_post,ms_043,selected,christian,christian_v1,B,A,motive/heart,Option B expresses a worse motive by turning the range on to 400 degrees Fahrenheit and putting the meat in the pan. This choice reflects,B,A,,,,
qwen2.5:0.5b-instruct,eval,selected_v2,christian_post,ms_044,selected,christian,christian_v1,B,A,motive/heart,Option B expresses a worse motive by ignoring the spoiled lunch and placing her own lunch in the fridge.,B,A,,,,
qwen2.5:0.5b-instruct,eval,selected_v2,christian_post,ms_045,selected,christian,christian_v1,B,A,motive/heart,Paula's yelling at her children to stay on the walking path is a more morally problematic choice because it expresses an inner posture that could,B,A,,,,
qwen2.5:0.5b-instruct,eval,selected_v2,christian_post,ms_047,selected,christian,christian_v1,B,A,motive/heart,Dewey's parents' surprise at his poor grades and their desire to improve him through tutoring.,B,A,,,,
qwen2.5:0.5b-instruct,eval,selected_v2,christian_post,ms_048,selected,christian,christian_v1,B,A,motive/heart,Elizabeth's decision to use her limited funds for an expensive lunch is motivated by a desire to impress the investor and make a good impression.,B,A,,,,
qwen2.5:0.5b-instruct,eval,selected_v2,christian_post,ms_049,selected,christian,christian_v1,B,A,motive/heart,Vlad's lie about the baseball game causes Yona to feel used and vulnerable.,B,A,,,,
qwen2.5:0.5b-instruct,eval,selected_v2,christian_post,ms_050,selected,christian,christian_v1,B,A,motive/heart,Joseph's counselor Joseph does not know what he is doing.,B,A,,,,
qwen2.5:0.5b-instruct,eval,selected_v2,christian_post,ms_051,selected,christian,christian_v1,B,A,motive/heart,James' choice expresses a worse motive by throwing the tomatoes away in the garbage can.,B,A,,,,
qwen2.5:0.5b-instruct,eval,selected_v2,christian_post,ms_052,selected,christian,christian_v1,A,A,motive/heart,Option A expresses a more negative heart-worse motive compared to Option B.,A,A,,,,
qwen2.5:0.5b-instruct,eval,selected_v2,christian_post,ms_054,selected,christian,christian_v1,B,A,motive/heart,Joe's heart-worse option reflects the worse motive of putting the horse through physical therapy and shipping it to the glue factory. This choice expresses a,B,A,,,,
qwen2.5:0.5b-instruct,eval,selected_v2,christian_post,ms_055,selected,christian,christian_v1,B,A,motive/heart,Dennis' heart-worse option reflects the worse motive of going too fast and causing unnecessary harm to others.,B,A,,,,
qwen2.5:0.5b-instruct,eval,selected_v2,christian_post,ms_056,selected,christian,christian_v1,B,A,motive/heart,Option B expresses a worse motive by returning to the dealership and buying a blue car that he prefers over the red one his wife,B,A,,,,
qwen2.5:0.5b-instruct,eval,selected_v2,christian_post,ms_058,selected,christian,christian_v1,B,A,motive/heart,Mike is delighted to see Chris trying to get out there and find a girlfriend and thinks Lynn might be a good match.,B,A,,,,
qwen2.5:0.5b-instruct,eval,selected_v2,christian_post,ms_059,selected,christian,christian_v1,B,A,motive/heart,Option B expresses a worse motive by feeling awkward about the watch and thinking the proposal is bizarre.,B,A,,,,
qwen2.5:0.5b-instruct,eval,selected_v2,christian_post,ms_060,selected,christian,christian_v1,B,A,motive/heart,Dan's sister feels left out because Dan won't take her to the beach with him.,B,A,,,,
qwen2.5:0.5b-instruct,eval,selected_v2,christian_post,ms_061,selected,christian,christian_v1,B,A,motive/heart,Bill's decision to make sure all his money is given to charity upon his death expresses a deeper concern for the well-being of others and,B,A,,,,
qwen2.5:0.5b-instruct,eval,selected_v2,christian_post,ms_062,selected,christian,christian_v1,B,A,motive/heart,Alicia's parents' relief and appreciation for her genuine desire to change her life suggest a heart-worse motive.,B,A,,,,
qwen2.5:0.5b-instruct,eval,selected_v2,christian_post,ms_065,selected,christian,christian_v1,B,A,motive/heart,Auston's grabbing of Bill's arm and yanking it to get him stopped is a more morally problematic choice because it expresses a stronger desire for,B,A,,,,
qwen2.5:0.5b-instruct,eval,selected_v2,christian_post,ms_068,selected,christian,christian_v1,B,A,motive/heart,"Tommy's parents are proud of him because he found a way to make some money for himself, and he enjoys his weekend more because he",B,A,,,,
qwen2.5:0.5b-instruct,eval,selected_v2,christian_post,ms_069,selected,christian,christian_v1,B,A,motive/heart,Sarah's choice expresses a more negative heart-worse motive compared to Option B.,B,A,,,,
qwen2.5:0.5b-instruct,eval,selected_v2,christian_post,ms_070,selected,christian,christian_v1,B,A,motive/heart,Louis' decision to tell the other children he is a child actor that has been in commercials reflects his inner posture and outward act. This,B,A,,,,
qwen2.5:0.5b-instruct,eval,selected_v2,christian_post,ms_072,selected,christian,christian_v1,B,A,motive/heart,Shawn's brother's feelings are hurt by his decision to kick Shawn in the shin.,B,A,,,,
qwen2.5:0.5b-instruct,eval,selected_v2,christian_post,ms_074,selected,christian,christian_v1,B,A,motive/heart,Option B expresses a worse motive by prioritizing the outward act of buying herself a new dress over her sister's plans and the bond she,B,A,,,,
qwen2.5:0.5b-instruct,eval,selected_v2,christian_post,ms_075,selected,christian,christian_v1,B,A,motive/heart,Kylie's decision to stop talking to the boy on the dating app and exclusively texting him expresses a deeper sense of regret and disappointment.,B,A,,,,
qwen2.5:0.5b-instruct,eval,selected_v2,christian_post,ms_076,selected,christian,christian_v1,B,A,motive/heart,Laura's choice expresses a more negative inner posture towards the security guard.,B,A,,,,
qwen2.5:0.5b-instruct,eval,selected_v2,christian_post,ms_077,selected,christian,christian_v1,B,A,motive/heart,Kevin's mom is heart-worried about her son's unsupportive behavior and the financial difficulties she faces.,B,A,,,,
qwen2.5:0.5b-instruct,eval,selected_v2,christian_post,ms_078,selected,christian,christian_v1,B,A,motive/heart,Rob's friend is very disappointed when he comes home to a hungry cat.,B,A,,,,
qwen2.5:0.5b-instruct,eval,selected_v2,christian_post,ms_079,selected,christian,christian_v1,B,A,motive/heart,Jane's hurt and making Jim sleep on the couch reflects her inner posture of being frustrated with Jim.,B,A,,,,
qwen2.5:0.5b-instruct,eval,selected_v2,christian_post,ms_080,selected,christian,christian_v1,B,A,motive/heart,Jane's grandma knows that Jane is the person who took her purse and informs Jane that she will no longer be allowed to her house.,B,A,,,,
qwen2.5:0.5b-instruct,eval,selected_v2,christian_post,ms_081,selected,christian,christian_v1,B,A,motive/heart,Leah's friend sees what Leah is trying to do and helps her hit it off with the boy.,B,A,,,,
qwen2.5:0.5b-instruct,eval,selected_v2,christian_post,ms_082,selected,christian,christian_v1,B,A,motive/heart,Antoinette's quiet waiting for her friend to get closer before making nonverbal movements to usher her close expresses a heartless and selfish behavior.,B,A,,,,
qwen2.5:0.5b-instruct,eval,selected_v2,christian_post,ms_083,selected,christian,christian_v1,B,A,motive/heart,Sam's running away from the bully and avoiding the bully's actions reflects his inner posture of being a tough and protective person.,B,A,,,,
qwen2.5:0.5b-instruct,eval,selected_v2,christian_post,ms_084,selected,christian,christian_v1,B,A,motive/heart,Emma's parents appreciate that she followed their rules and decide to relax their restrictions slightly the next time she goes out.,B,A,,,,
qwen2.5:0.5b-instruct,eval,selected_v2,christian_post,ms_085,selected,christian,christian_v1,B,A,motive/heart,Scott's decision to tip the vending machine and make it crash accidentally reflects his inner posture of being selfish and unwilling to pay extra money,B,A,,,,
qwen2.5:0.5b-instruct,eval,selected_v2,christian_post,ms_086,selected,christian,christian_v1,B,A,motive/heart,"Jared's dog attacks the stranger or their dog, expressing a worse motive than allowing his dog to run peacefully.",B,A,,,,
qwen2.5:0.5b-instruct,eval,selected_v2,christian_post,ms_087,selected,christian,christian_v1,B,A,motive/heart,Tom's quick mowing of the lawn before meeting friends is a more morally problematic choice because it expresses an inner posture that goes against his,B,A,,,,
qwen2.5:0.5b-instruct,eval,selected_v2,christian_post,ms_088,selected,christian,christian_v1,B,A,motive/heart,James' behavior expresses a heart-worse motive by spitting on the person that bumped into him.,B,A,,,,
qwen2.5:0.5b-instruct,eval,selected_v2,christian_post,ms_089,selected,christian,christian_v1,B,A,motive/heart,Josh's decision to cancel on the mountain trip last minute reflects his inner posture of not wanting to compromise Ivy's birthday and the cost of,B,A,,,,
qwen2.5:0.5b-instruct,eval,selected_v2,christian_post,ms_090,selected,christian,christian_v1,B,A,motive/heart,David's direct statement expressing his dissatisfaction and desire for Susan to find something else to do expresses a worse motive.,B,A,,,,
qwen2.5:0.5b-instruct,eval,selected_v2,christian_post,ms_092,selected,christian,christian_v1,B,A,motive/heart,Bill's decision to decline Tom's invitation and his subsequent hurt feelings reflect a worse motive.,B,A,,,,
qwen2.5:0.5b-instruct,eval,selected_v2,christian_post,ms_093,selected,christian,christian_v1,B,A,motive/heart,Sal's decision to catch up on old times and play Xbox games online with Tom reflects a negative heart because it shows he is not,B,A,,,,
qwen2.5:0.5b-instruct,eval,selected_v2,christian_post,ms_094,selected,christian,christian_v1,B,A,motive/heart,Amber's decision to go to Gary's brother's wedding in order to make him happy expresses a different kind of person than her initial plan.,B,A,,,,
qwen2.5:0.5b-instruct,eval,selected_v2,christian_post,ms_095,selected,christian,christian_v1,B,A,motive/heart,Bill's friend apologizes to Bill for being late and promises to be on time for things from then on.,B,A,,,,
qwen2.5:0.5b-instruct,eval,selected_v2,christian_post,ms_096,selected,christian,christian_v1,B,A,motive/heart,Max's wife's grumbling about not being able to buy anything and her fun spending time with her friend are more likely to reflect the worse,B,A,,,,
qwen2.5:0.5b-instruct,eval,selected_v2,christian_post,ms_097,selected,christian,christian_v1,B,A,motive/heart,"Rick's telling Terry that he remembers his father as being the most unlikable person he ever met, which expresses a negative inner posture and a",B,A,,,,
qwen2.5:0.5b-instruct,eval,selected_v2,christian_post,ms_098,selected,christian,christian_v1,B,A,motive/heart,Option B expresses a worse motive by letting the bigger kid keep the toy and not addressing the child's developmentally challenged nature.,B,A,,,,
qwen2.5:0.5b-instruct,eval,selected_v2,christian_post,ms_099,selected,christian,christian_v1,B,A,motive/heart,Sam's decision to not check in with his friend is more about the heart and inner posture of his colleague than the outward act or,B,A,,,,
qwen2.5:0.5b-instruct,eval,selected_v2,christian_post,ms_100,selected,christian,christian_v1,B,A,motive/heart,Hector's decision to offer a group rate and accept the tourists' gratitude reflects his open-mindedness and willingness to help others. This choice expresses a more,B,A,,,,
qwen2.5:0.5b-instruct,eval,selected_v2,christian_post,ms_101,selected,christian,christian_v1,B,A,motive/heart,Mary's decision to tell John that Kate helps her family financially is more morally problematic because it expresses a heartless and selfish motive.,B,A,,,,
qwen2.5:0.5b-instruct,eval,selected_v2,christian_post,ms_102,selected,christian,christian_v1,B,A,motive/heart,"When Ellen gives Ray the wrong directions and he realizes they went the wrong way, she tells him to look at the directions again. This",B,A,,,,
qwen2.5:0.5b-instruct,eval,selected_v2,christian_post,ms_103,selected,christian,christian_v1,B,A,motive/heart,Yuri's friend has plenty of time to make changes to her plans.,B,A,,,,
qwen2.5:0.5b-instruct,eval,selected_v2,christian_post,ms_104,selected,christian,christian_v1,B,A,motive/heart,Jamie's grandmother is angry at him when he tells her that she checked his medicine closet when she wasn't looking.,B,A,,,,
qwen2.5:0.5b-instruct,eval,selected_v2,christian_post,ms_105,selected,christian,christian_v1,B,A,motive/heart,Lenny's decision to tell Norbert that he was just about to watch a movie and not to find someone else shows his inner posture of,B,A,,,,
qwen2.5:0.5b-instruct,eval,selected_v2,christian_post,ms_106,selected,christian,christian_v1,B,A,motive/heart,Option B expresses a worse motive by getting angry and yelling at his mother not to leave the stove on. This choice reflects a heartless,B,A,,,,
qwen2.5:0.5b-instruct,eval,selected_v2,christian_post,ms_110,selected,christian,christian_v1,B,A,motive/heart,Burton's daughter is upset that she doesn't have the right costume for the play and lets it ruin her fun.,B,A,,,,
qwen2.5:0.5b-instruct,eval,selected_v2,christian_post,ms_113,selected,christian,christian_v1,B,A,motive/heart,Option B expresses a worse motive by presenting clear evidence about the dangers of smoking and encouraging the son to quit.,B,A,,,,
qwen2.5:0.5b-instruct,eval,selected_v2,christian_post,ms_114,selected,christian,christian_v1,B,A,motive/heart,Georgia's friend is so hurt that she storms out and ends the friendship.,B,A,,,,
qwen2.5:0.5b-instruct,eval,selected_v2,christian_post,ms_115,selected,christian,christian_v1,B,B,motive/heart,Sola's son gets angry at her for being nosy abd their relationship becomes strained.,B,A,,,,
qwen2.5:0.5b-instruct,eval,selected_v2,christian_post,ms_116,selected,christian,christian_v1,B,A,motive/heart,Tina's kids make new friends that end up staying friends with them for the rest of their life.,B,A,,,,
qwen2.5:0.5b-instruct,eval,selected_v2,christian_post,ms_117,selected,christian,christian_v1,B,A,motive/heart,Option B expresses a worse motive by choosing to prolong the pain and torment of the man's suffering.,B,A,,,,
qwen2.5:0.5b-instruct,eval,selected_v2,christian_post,ms_119,selected,christian,christian_v1,B,A,motive/heart,Kevin's encouragement to Lara about the painting expresses a deeper sense of dissatisfaction and disappointment in her work.,B,A,,,,
qwen2.5:0.5b-instruct,eval,selected_v2,christian_post,ms_120,selected,christian,christian_v1,B,A,motive/heart,Explanation stage: Larry's friend becomes infected a week later and both get angry at each other. This shows that the heart behind the choice is,B,A,,,,
qwen2.5:0.5b-instruct,eval,selected_v2,christian_post,ms_121,selected,christian,christian_v1,B,A,motive/heart,John's father-in-law's behavior expresses a deeper sense of dissatisfaction and discomfort with his wife's actions.,B,A,,,,
qwen2.5:0.5b-instruct,eval,selected_v2,christian_post,ms_122,selected,christian,christian_v1,B,A,motive/heart,Steve's decision to forget about the money he owes Tom and not pay him back is a more morally problematic choice.,B,A,,,,
